booking_id,listinng_id,is_canceled,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,reservation_status,reservation_status_date,customer_id
113566,179244,0,2016-07-26,2,8,3,0,0,Check-Out,2016-08-05,100830
113567,1128894,0,2016-07-29,2,5,2,0,0,Check-Out,2016-08-05,103185
113568,13565471,0,2016-08-02,0,3,2,0,0,Check-Out,2016-08-05,105561
113569,14056340,0,2016-08-01,1,3,2,0,0,Check-Out,2016-08-05,104770
113570,13564762,0,2016-07-31,2,3,2,1,0,Check-Out,2016-08-05,100463
113571,9894686,0,2016-07-31,2,3,2,0,0,Check-Out,2016-08-05,109307
113572,1178371,0,2016-08-01,1,3,2,2,0,Check-Out,2016-08-05,104705
113573,14809866,0,2016-08-01,1,3,2,0,0,Check-Out,2016-08-05,110795
113574,9239190,0,2016-08-02,0,3,2,1,0,Check-Out,2016-08-05,103508
113575,3193484,0,2016-08-02,0,3,2,1,0,Check-Out,2016-08-05,108206
113576,47521,0,2016-07-31,2,3,2,0,0,Check-Out,2016-08-05,110107
113577,12593225,0,2016-08-02,0,3,2,0,0,Check-Out,2016-08-05,107015
113578,8518091,0,2016-07-31,2,3,2,0,0,Check-Out,2016-08-05,100356
113579,3389896,0,2016-08-03,0,2,2,0,0,Check-Out,2016-08-05,111623
113580,3094942,0,2016-07-31,2,3,2,0,0,Check-Out,2016-08-05,102614
113581,13318312,0,2016-08-01,1,3,2,0,0,Check-Out,2016-08-05,105074
113582,8700820,0,2016-08-01,1,3,2,0,0,Check-Out,2016-08-05,109048
113583,1472520,0,2016-07-31,2,3,2,1,0,Check-Out,2016-08-05,111240
113584,1472481,0,2016-07-29,2,5,3,0,0,Check-Out,2016-08-05,104320
113585,1112067,0,2016-08-01,1,3,2,0,0,Check-Out,2016-08-05,107386
113586,5584915,0,2016-08-02,0,3,2,0,1,Check-Out,2016-08-05,107099
113587,14756184,0,2016-08-03,0,2,2,0,0,Check-Out,2016-08-05,108318
113588,14710769,0,2016-08-04,0,1,2,0,1,Check-Out,2016-08-05,109322
113589,7927765,0,2016-08-01,1,3,2,0,0,Check-Out,2016-08-05,104130
113590,5862806,0,2016-07-29,2,6,2,0,0,Check-Out,2016-08-06,115084
113591,8566407,0,2016-07-30,2,5,2,0,0,Check-Out,2016-08-06,107271
113592,13564281,0,2016-07-30,2,5,2,0,1,Check-Out,2016-08-06,106010
113593,13007181,0,2016-08-01,1,4,3,0,0,Check-Out,2016-08-06,108005
113594,14461747,0,2016-07-30,2,5,2,1,0,Check-Out,2016-08-06,113690
113595,4879579,0,2016-08-01,1,4,2,0,0,Check-Out,2016-08-06,107715
113596,14219033,0,2016-08-01,1,4,2,1,0,Check-Out,2016-08-06,103819
113597,5371051,0,2016-08-01,1,4,2,0,0,Check-Out,2016-08-06,113398
113598,1881180,0,2016-07-30,2,5,3,0,0,Check-Out,2016-08-06,111813
113599,7222349,0,2016-08-04,0,2,2,0,0,Check-Out,2016-08-06,104080
113600,11569331,0,2016-07-27,2,8,2,0,0,Check-Out,2016-08-06,108123
113601,3765289,0,2016-07-30,2,5,2,0,0,Check-Out,2016-08-06,105975
113602,6523777,0,2016-08-04,0,2,2,1,1,Check-Out,2016-08-06,111640
113603,7239024,0,2016-08-01,1,4,2,0,0,Check-Out,2016-08-06,107902
113604,12103501,0,2016-07-30,2,5,2,3,0,Check-Out,2016-08-06,106594
113605,5991427,0,2016-08-04,0,2,2,2,0,Check-Out,2016-08-06,106258
113606,11964926,0,2016-08-02,0,4,2,0,0,Check-Out,2016-08-06,105742
113607,11021254,0,2016-07-31,2,4,2,0,0,Check-Out,2016-08-06,108347
113608,10185646,0,2016-07-31,2,4,2,1,0,Check-Out,2016-08-06,104800
113609,12366845,0,2016-07-30,2,5,2,2,0,Check-Out,2016-08-06,101481
113610,13622776,0,2016-07-31,2,4,2,0,1,Check-Out,2016-08-06,114985
113611,13546414,0,2016-08-05,0,1,1,0,0,Check-Out,2016-08-06,110711
113612,11389072,0,2016-07-31,2,4,2,0,1,Check-Out,2016-08-06,104440
113613,13415232,0,2016-08-02,0,4,2,0,0,Check-Out,2016-08-06,107067
113614,536865,0,2016-08-02,0,4,2,0,0,Check-Out,2016-08-06,103438
113615,1454258,0,2016-07-31,2,4,2,0,1,Check-Out,2016-08-06,105146
113616,7842550,0,2016-08-05,0,1,2,1,1,Check-Out,2016-08-06,103001
113617,1321422,0,2016-08-02,0,4,1,2,0,Check-Out,2016-08-06,113347
113618,13578911,0,2016-08-05,0,1,2,1,0,Check-Out,2016-08-06,103804
113619,3765014,0,2016-07-22,4,11,2,0,0,Check-Out,2016-08-06,103400
113620,12857981,0,2016-07-30,2,5,2,0,0,Check-Out,2016-08-06,113726
113621,4484747,0,2016-07-30,2,5,3,0,0,Check-Out,2016-08-06,110799
113622,4967219,0,2016-08-04,0,2,2,0,0,Check-Out,2016-08-06,104831
113623,13168176,0,2016-07-30,2,5,3,0,0,Check-Out,2016-08-06,110760
113624,13955674,0,2016-08-06,2,5,2,2,0,Check-Out,2016-08-13,112381
113625,4173285,0,2016-08-01,1,5,2,0,0,Check-Out,2016-08-07,100387
113626,5844314,0,2016-08-04,0,3,3,1,0,Check-Out,2016-08-07,106165
113627,14740708,0,2016-08-07,2,0,3,0,0,Check-Out,2016-08-09,106992
113628,13266133,0,2016-07-31,2,5,3,0,0,Check-Out,2016-08-07,107236
113629,13151270,0,2016-07-31,2,5,2,0,1,Check-Out,2016-08-07,107650
113630,8956962,0,2016-08-03,0,4,2,0,0,Check-Out,2016-08-07,103640
113631,9415687,0,2016-07-30,2,6,2,0,0,Check-Out,2016-08-07,103582
113632,9685076,0,2016-08-05,0,2,2,0,0,Check-Out,2016-08-07,115084
113633,4484798,0,2016-08-01,1,5,2,0,0,Check-Out,2016-08-07,113594
113634,12593655,0,2016-08-02,0,5,2,1,1,Check-Out,2016-08-07,109668
113635,7006683,0,2016-08-03,0,4,2,1,0,Check-Out,2016-08-07,102835
113636,3303860,0,2016-08-02,0,5,3,1,0,Check-Out,2016-08-07,114684
113637,13613812,0,2016-08-01,1,5,2,2,0,Check-Out,2016-08-07,113098
113638,4695542,0,2016-08-07,0,0,2,0,0,Check-Out,2016-08-07,106297
113639,3344639,0,2016-08-02,0,5,2,0,0,Check-Out,2016-08-07,108281
113640,10610205,0,2016-07-31,2,5,2,0,0,Check-Out,2016-08-07,108366
113641,3057116,0,2016-08-05,0,2,2,0,0,Check-Out,2016-08-07,100233
113642,7939556,0,2016-08-01,1,5,2,1,0,Check-Out,2016-08-07,104740
113643,7693354,0,2016-08-02,0,5,2,0,0,Check-Out,2016-08-07,103396
113644,91588,0,2016-08-02,0,5,2,0,0,Check-Out,2016-08-07,111830
113645,9887664,0,2016-08-05,0,2,2,0,0,Check-Out,2016-08-07,111142
113646,13655923,0,2016-08-05,0,2,2,0,0,Check-Out,2016-08-07,109779
113647,57156,0,2016-07-31,2,5,2,2,0,Check-Out,2016-08-07,107052
113648,12020004,0,2016-08-04,0,3,2,0,0,Check-Out,2016-08-07,105896
113649,6574771,0,2016-08-07,1,0,2,0,0,Check-Out,2016-08-08,106545
113650,9332643,0,2016-08-06,0,1,2,0,0,Check-Out,2016-08-07,108300
113651,7934491,0,2016-07-24,4,10,3,0,0,Check-Out,2016-08-07,108890
113652,13281106,0,2016-08-04,0,3,3,0,0,Check-Out,2016-08-07,100313
113653,12052292,0,2016-08-04,0,3,3,0,0,Check-Out,2016-08-07,107882
113654,1112193,0,2016-08-04,0,3,2,0,0,Check-Out,2016-08-07,106115
113655,9494212,0,2016-08-04,0,3,2,0,1,Check-Out,2016-08-07,100263
113656,6626933,0,2016-08-04,0,3,2,0,0,Check-Out,2016-08-07,101237
113657,11853416,0,2016-08-04,0,3,2,0,0,Check-Out,2016-08-07,109335
113658,9493951,0,2016-08-06,0,1,2,0,0,Check-Out,2016-08-07,108595
113659,10034592,0,2016-08-05,0,2,3,1,0,Check-Out,2016-08-07,112496
113660,205894,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,114731
113661,4875342,0,2016-08-05,1,2,2,0,0,Check-Out,2016-08-08,107534
113662,1352776,0,2016-07-25,4,10,2,0,0,Check-Out,2016-08-08,113741
113663,13509665,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,108646
113664,12125635,0,2016-08-07,1,0,2,0,0,Check-Out,2016-08-08,113063
113665,4793787,0,2016-07-29,3,7,2,0,0,Check-Out,2016-08-08,105036
113666,13417233,0,2016-08-03,1,4,2,0,1,Check-Out,2016-08-08,112850
113667,13574652,0,2016-08-06,1,1,2,0,0,Check-Out,2016-08-08,111594
113668,10559976,0,2016-08-03,1,4,2,0,0,Check-Out,2016-08-08,104120
113669,2811937,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,100209
113670,9279773,0,2016-08-07,1,0,2,0,0,Check-Out,2016-08-08,109467
113671,7725279,0,2016-08-08,1,0,2,0,0,Check-Out,2016-08-09,111309
113672,3678429,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,103567
113673,12109171,0,2016-08-06,1,1,2,0,0,Check-Out,2016-08-08,104190
113674,6627469,0,2016-08-06,1,1,2,0,0,Check-Out,2016-08-08,108548
113675,14671948,0,2016-08-03,1,4,2,0,0,Check-Out,2016-08-08,110705
113676,9494511,0,2016-07-29,3,7,2,0,0,Check-Out,2016-08-08,102111
113677,7449448,0,2016-08-05,1,2,2,0,0,Check-Out,2016-08-08,115017
113678,14918425,0,2016-08-07,1,0,2,0,0,Check-Out,2016-08-08,112368
113679,533152,0,2016-08-07,1,0,2,1,0,Check-Out,2016-08-08,104299
113680,3415434,0,2016-08-01,2,5,2,1,0,Check-Out,2016-08-08,103209
113681,4431210,0,2016-08-04,1,3,2,0,0,Check-Out,2016-08-08,112960
113682,826706,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,101999
113683,3628320,0,2016-08-06,1,1,2,0,0,Check-Out,2016-08-08,100156
113684,14900236,0,2016-08-06,1,1,2,0,0,Check-Out,2016-08-08,101592
113685,14127153,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,110623
113686,10068240,0,2016-08-06,1,1,2,0,0,Check-Out,2016-08-08,100672
113687,13098572,0,2016-08-04,1,3,2,0,1,Check-Out,2016-08-08,107023
113688,400067,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,107041
113689,3250847,0,2016-08-06,1,1,4,0,0,Check-Out,2016-08-08,107069
113690,530983,0,2016-08-06,1,1,1,0,0,Check-Out,2016-08-08,112364
113691,4447430,0,2016-08-01,2,5,2,1,0,Check-Out,2016-08-08,107629
113692,531552,0,2016-08-05,1,2,2,2,0,Check-Out,2016-08-08,104949
113693,13313124,0,2016-08-07,1,0,2,2,0,Check-Out,2016-08-08,112161
113694,14539326,0,2016-08-07,1,0,2,2,0,Check-Out,2016-08-08,108510
113695,11759332,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,103792
113696,3250739,0,2016-08-07,1,0,3,1,0,Check-Out,2016-08-08,112373
113697,14632821,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,109682
113698,6887926,0,2016-08-07,1,0,2,0,0,Check-Out,2016-08-08,104421
113699,2000797,0,2016-08-07,1,0,2,0,0,Check-Out,2016-08-08,108933
113700,579605,0,2016-08-01,2,5,2,0,0,Check-Out,2016-08-08,112832
113701,11966297,0,2016-08-01,2,5,1,0,0,Check-Out,2016-08-08,112659
113702,6870485,0,2016-08-02,2,5,2,0,0,Check-Out,2016-08-09,102112
113703,4216208,0,2016-08-05,2,2,2,0,0,Check-Out,2016-08-09,100383
113704,3052935,0,2016-07-31,4,5,2,0,0,Check-Out,2016-08-09,104761
113705,8886703,0,2016-08-08,1,0,2,0,0,Check-Out,2016-08-09,114527
113706,9685085,0,2016-08-04,2,3,2,0,0,Check-Out,2016-08-09,100381
113707,12343588,0,2016-07-31,4,5,2,0,0,Check-Out,2016-08-09,114058
113708,3945704,0,2016-08-05,2,2,2,1,0,Check-Out,2016-08-09,113783
113709,12657537,0,2016-08-05,2,2,2,0,0,Check-Out,2016-08-09,101736
113710,13767907,0,2016-08-05,2,2,2,0,0,Check-Out,2016-08-09,107268
113711,9383459,0,2016-08-05,2,2,2,0,0,Check-Out,2016-08-09,103581
113712,14822087,0,2016-08-05,2,2,2,0,0,Check-Out,2016-08-09,103651
113713,13374617,0,2016-08-02,2,5,2,2,0,Check-Out,2016-08-09,103541
113714,4527029,0,2016-08-07,2,0,2,0,0,Check-Out,2016-08-09,105151
113715,14093943,0,2016-08-25,0,2,2,0,0,Check-Out,2016-08-27,109074
113716,7476936,0,2016-08-08,1,0,2,0,0,Check-Out,2016-08-09,111262
113717,1332786,0,2016-08-04,2,3,2,2,0,Check-Out,2016-08-09,111000
113718,4350898,0,2016-08-02,2,5,2,0,0,Check-Out,2016-08-09,105645
113719,14040282,0,2016-08-04,2,3,2,0,0,Check-Out,2016-08-09,112365
113720,3953472,0,2016-08-06,2,1,2,0,0,Check-Out,2016-08-09,101465
113721,18711,0,2016-08-08,1,0,2,0,0,Check-Out,2016-08-09,107145
113722,1544702,0,2016-08-04,2,3,2,0,0,Check-Out,2016-08-09,109867
113723,315982,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,104345
113724,561769,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,109434
113725,12344014,0,2016-08-04,2,4,2,0,0,Check-Out,2016-08-10,106290
113726,7071883,0,2016-08-04,2,4,2,1,0,Check-Out,2016-08-10,114656
113727,4494419,0,2016-08-04,2,4,2,1,0,Check-Out,2016-08-10,113645
113728,3166256,0,2016-08-04,2,4,2,0,0,Check-Out,2016-08-10,106039
113729,13242393,0,2016-08-04,2,4,2,0,0,Check-Out,2016-08-10,113603
113730,2871079,0,2016-08-01,3,6,1,0,0,Check-Out,2016-08-10,104428
113731,13979354,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,104584
113732,10268223,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,102097
113733,3641545,0,2016-08-04,2,4,2,0,0,Check-Out,2016-08-10,103219
113734,839265,0,2016-08-08,1,1,2,0,0,Check-Out,2016-08-10,112025
113735,232990,0,2016-08-10,2,6,2,0,0,Check-Out,2016-08-18,105617
113736,1584362,0,2016-08-01,3,6,2,0,0,Check-Out,2016-08-10,108149
113737,4503393,0,2016-08-06,2,2,2,0,0,Check-Out,2016-08-10,105079
113738,1821633,0,2016-08-01,3,6,2,0,0,Check-Out,2016-08-10,109708
113739,4934600,0,2016-08-09,0,1,2,0,0,Check-Out,2016-08-10,108092
113740,3394437,0,2016-08-01,3,6,3,0,0,Check-Out,2016-08-10,109216
113741,533114,0,2016-08-01,3,6,2,0,0,Check-Out,2016-08-10,111095
113742,7367795,0,2016-08-08,1,1,2,0,0,Check-Out,2016-08-10,105672
113743,8523157,0,2016-08-03,2,5,1,2,0,Check-Out,2016-08-10,110726
113744,12586305,0,2016-08-07,2,1,2,1,0,Check-Out,2016-08-10,105587
113745,12175961,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,105829
113746,6965516,0,2016-08-03,2,5,1,0,0,Check-Out,2016-08-10,113741
113747,6655012,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,105319
113748,12126299,0,2016-08-06,2,2,3,0,0,Check-Out,2016-08-10,112698
113749,5048406,0,2016-07-30,4,7,2,0,0,Check-Out,2016-08-10,115012
113750,3311675,0,2016-08-07,2,1,2,0,0,Check-Out,2016-08-10,112546
113751,1262443,0,2016-08-03,2,5,2,0,0,Check-Out,2016-08-10,110575
113752,8161218,0,2016-08-10,0,0,2,0,0,Check-Out,2016-08-10,105644
113753,13325983,0,2016-08-05,2,4,2,0,0,Check-Out,2016-08-11,104193
113754,3294775,0,2016-08-05,2,4,2,0,0,Check-Out,2016-08-11,107946
113755,8947232,0,2016-08-05,2,4,2,0,0,Check-Out,2016-08-11,102280
113756,13714934,0,2016-07-28,4,10,2,0,0,Check-Out,2016-08-11,112747
113757,13687764,0,2016-08-02,2,7,2,0,0,Check-Out,2016-08-11,100990
113758,3946215,0,2016-08-05,2,4,2,0,1,Check-Out,2016-08-11,101124
113759,13699440,0,2016-08-06,2,3,2,0,0,Check-Out,2016-08-11,105964
113760,7246272,0,2016-08-07,2,2,2,1,0,Check-Out,2016-08-11,113606
113761,6014302,0,2016-08-04,2,5,2,0,0,Check-Out,2016-08-11,105771
113762,13927765,0,2016-08-04,2,5,2,0,0,Check-Out,2016-08-11,113223
113763,200265,0,2016-08-04,2,5,2,0,1,Check-Out,2016-08-11,110539
113764,7292184,0,2016-08-10,0,1,2,0,0,Check-Out,2016-08-11,109481
113765,13443949,0,2016-08-01,3,7,2,0,0,Check-Out,2016-08-11,107176
113766,14647962,0,2016-08-06,2,3,2,0,0,Check-Out,2016-08-11,102073
113767,8587030,0,2016-08-05,2,4,2,0,0,Check-Out,2016-08-11,114124
113768,3589869,0,2016-08-05,2,4,2,0,0,Check-Out,2016-08-11,112094
113769,377474,0,2016-08-10,0,1,2,0,0,Check-Out,2016-08-11,102493
113770,13236936,0,2016-08-05,2,4,2,0,0,Check-Out,2016-08-11,107671
113771,3539510,0,2016-08-07,2,2,2,0,0,Check-Out,2016-08-11,100648
113772,213086,0,2016-08-08,1,2,2,0,0,Check-Out,2016-08-11,103916
113773,8536113,0,2016-08-07,2,2,2,0,0,Check-Out,2016-08-11,103945
113774,11584799,0,2016-08-01,3,7,2,0,0,Check-Out,2016-08-11,101508
113775,771309,0,2016-08-08,1,2,2,2,0,Check-Out,2016-08-11,102566
113776,8291550,0,2016-08-01,3,7,1,0,0,Check-Out,2016-08-11,109893
113777,1944976,0,2016-08-01,3,7,2,0,0,Check-Out,2016-08-11,112465
113778,11258721,0,2016-08-08,1,2,2,0,0,Check-Out,2016-08-11,109630
113779,3294152,0,2016-08-08,1,2,2,1,0,Check-Out,2016-08-11,105094
113780,8717204,0,2016-08-03,2,6,2,1,0,Check-Out,2016-08-11,100370
113781,13239143,0,2016-08-10,0,1,2,2,0,Check-Out,2016-08-11,103601
113782,13861258,0,2016-08-01,3,7,3,0,0,Check-Out,2016-08-11,103964
113783,8536127,0,2016-08-01,3,7,3,0,0,Check-Out,2016-08-11,105579
113784,14565726,0,2016-08-04,2,5,2,1,0,Check-Out,2016-08-11,105177
113785,14600925,0,2016-08-04,2,5,3,0,0,Check-Out,2016-08-11,113432
113786,6881541,0,2016-08-09,0,2,2,2,0,Check-Out,2016-08-11,101963
113787,3344322,0,2016-08-07,2,2,2,0,0,Check-Out,2016-08-11,106248
113788,7454966,0,2016-08-07,2,2,2,0,0,Check-Out,2016-08-11,113934
113789,12593869,0,2016-08-05,2,4,1,1,0,Check-Out,2016-08-11,111624
113790,10426124,0,2016-08-07,2,2,2,0,0,Check-Out,2016-08-11,114106
113791,14389002,0,2016-08-08,1,2,2,0,0,Check-Out,2016-08-11,101301
113792,10053549,0,2016-08-02,2,8,3,0,0,Check-Out,2016-08-12,107523
113793,10138792,0,2016-07-29,4,10,2,0,0,Check-Out,2016-08-12,107548
113794,10905777,0,2016-08-02,2,8,2,0,0,Check-Out,2016-08-12,103801
113795,14468656,0,2016-08-07,2,3,2,0,0,Check-Out,2016-08-12,113923
113796,14553530,0,2016-08-08,1,3,2,2,0,Check-Out,2016-08-12,104741
113797,7225201,0,2016-08-08,1,3,2,0,0,Check-Out,2016-08-12,109152
113798,13514017,0,2016-08-08,1,3,2,0,0,Check-Out,2016-08-12,113680
113799,11648688,0,2016-08-10,0,2,2,2,0,Check-Out,2016-08-12,108820
113800,13450880,0,2016-08-11,0,1,2,0,0,Check-Out,2016-08-12,106801
113801,6798777,0,2016-08-06,2,4,2,0,0,Check-Out,2016-08-12,113347
113802,14843783,0,2016-07-29,4,10,2,0,0,Check-Out,2016-08-12,104620
113803,13221129,0,2016-08-11,0,1,2,0,0,Check-Out,2016-08-12,103764
113804,10051357,0,2016-08-07,2,3,3,0,0,Check-Out,2016-08-12,113785
113805,10050351,0,2016-08-10,0,2,2,2,0,Check-Out,2016-08-12,105228
113806,12287687,0,2016-08-08,1,3,2,0,1,Check-Out,2016-08-12,110188
113807,5191658,0,2016-08-10,0,2,2,0,0,Check-Out,2016-08-12,110085
113808,14711125,0,2016-08-08,1,3,2,0,0,Check-Out,2016-08-12,112199
113809,8271384,0,2016-08-11,0,1,1,0,0,Check-Out,2016-08-12,113498
113810,12679021,0,2016-08-08,1,3,2,0,0,Check-Out,2016-08-12,109189
113811,10053928,0,2016-08-06,2,4,2,1,0,Check-Out,2016-08-12,107307
113812,12072006,0,2016-08-11,0,1,2,0,0,Check-Out,2016-08-12,110356
113813,4435883,0,2016-08-09,0,3,2,0,0,Check-Out,2016-08-12,104415
113814,13298546,0,2016-08-10,0,2,2,0,1,Check-Out,2016-08-12,106372
113815,13218729,0,2016-08-09,0,3,2,0,0,Check-Out,2016-08-12,102469
113816,11563716,0,2016-08-08,1,3,2,0,0,Check-Out,2016-08-12,111401
113817,6598203,0,2016-08-09,0,3,2,0,0,Check-Out,2016-08-12,100616
113818,6843850,0,2016-08-09,0,3,2,0,0,Check-Out,2016-08-12,114009
113819,2649521,0,2016-08-11,0,1,2,0,0,Check-Out,2016-08-12,100685
113820,14774811,0,2016-08-08,1,3,2,0,0,Check-Out,2016-08-12,102373
113821,10054046,0,2016-08-10,0,2,2,0,0,Check-Out,2016-08-12,103429
113822,13510994,0,2016-08-11,0,1,2,0,0,Check-Out,2016-08-12,105267
113823,9218362,0,2016-08-06,2,4,2,0,0,Check-Out,2016-08-12,102587
113824,10053235,0,2016-08-11,0,1,2,2,0,Check-Out,2016-08-12,105783
113825,8595227,0,2016-08-11,0,1,2,0,0,Check-Out,2016-08-12,108397
113826,6006121,0,2016-08-05,2,5,2,0,0,Check-Out,2016-08-12,105463
113827,10053032,0,2016-08-08,1,4,2,0,0,Check-Out,2016-08-13,114565
113828,10053454,0,2016-08-08,1,4,2,0,0,Check-Out,2016-08-13,112188
113829,10052824,0,2016-08-12,0,1,2,0,0,Check-Out,2016-08-13,105728
113830,10052622,0,2016-08-08,1,4,3,1,0,Check-Out,2016-08-13,107329
113831,10592815,0,2016-08-06,2,5,2,2,0,Check-Out,2016-08-13,100613
113832,2564544,0,2016-08-10,0,3,2,0,0,Check-Out,2016-08-13,106619
113833,10052920,0,2016-08-11,0,2,2,0,0,Check-Out,2016-08-13,114205
113834,2384107,0,2016-08-08,1,4,2,0,0,Check-Out,2016-08-13,105411
113835,13951039,0,2016-08-11,0,2,2,0,0,Check-Out,2016-08-13,111283
113836,10051623,0,2016-08-09,0,4,2,0,0,Check-Out,2016-08-13,107553
113837,12984263,0,2016-08-07,2,4,2,0,0,Check-Out,2016-08-13,110110
113838,14158636,0,2016-08-06,2,5,2,0,0,Check-Out,2016-08-13,113366
113839,10052445,0,2016-08-11,0,2,3,0,0,Check-Out,2016-08-13,101228
113840,7134081,0,2016-08-06,2,5,2,0,0,Check-Out,2016-08-13,103008
113841,11087657,0,2016-08-10,0,3,2,0,0,Check-Out,2016-08-13,104689
113842,6609546,0,2016-08-06,2,5,1,0,0,Check-Out,2016-08-13,107858
113843,12639344,0,2016-08-07,2,4,3,0,1,Check-Out,2016-08-13,110623
113844,12047758,0,2016-08-06,2,5,2,0,0,Check-Out,2016-08-13,103785
113845,8131907,0,2016-08-12,0,1,1,0,0,Check-Out,2016-08-13,113029
113846,10475848,0,2016-08-02,2,9,1,0,0,Check-Out,2016-08-13,103561
113847,7461091,0,2016-08-02,2,9,2,2,0,Check-Out,2016-08-13,107524
113848,5952474,0,2016-08-09,0,4,3,0,0,Check-Out,2016-08-13,104773
113849,1644031,0,2016-08-03,2,8,2,0,0,Check-Out,2016-08-13,112489
113850,8366402,0,2016-08-07,2,4,2,0,0,Check-Out,2016-08-13,112231
113851,14291722,0,2016-08-07,2,4,2,0,0,Check-Out,2016-08-13,105020
113852,11735784,0,2016-08-11,0,2,2,0,0,Check-Out,2016-08-13,112690
113853,12309083,0,2016-08-10,0,3,3,0,0,Check-Out,2016-08-13,114362
113854,11275661,0,2016-08-10,0,3,2,0,0,Check-Out,2016-08-13,111117
113855,10850420,0,2016-08-07,2,4,2,0,0,Check-Out,2016-08-13,114033
113856,13602808,0,2016-08-06,2,5,2,0,0,Check-Out,2016-08-13,100532
113857,7982359,0,2016-08-06,2,5,2,0,0,Check-Out,2016-08-13,107878
113858,3363097,0,2016-08-11,0,2,2,0,0,Check-Out,2016-08-13,103103
113859,11276570,0,2016-08-08,1,4,2,0,0,Check-Out,2016-08-13,101404
113860,14519844,0,2016-07-30,4,10,2,0,0,Check-Out,2016-08-13,109535
113861,11734812,0,2016-08-11,0,2,2,1,0,Check-Out,2016-08-13,104005
113862,11572070,0,2016-08-12,0,1,2,1,0,Check-Out,2016-08-13,113466
113863,14387692,0,2016-08-09,0,4,2,2,0,Check-Out,2016-08-13,111516
113864,13813809,0,2016-07-31,4,10,2,0,0,Check-Out,2016-08-14,102250
113865,11863590,0,2016-08-10,0,4,2,0,0,Check-Out,2016-08-14,113085
113866,13814175,0,2016-08-11,0,3,2,0,0,Check-Out,2016-08-14,108098
113867,13813149,0,2016-08-07,2,5,3,0,0,Check-Out,2016-08-14,107171
113868,13746896,0,2016-08-11,0,3,2,0,0,Check-Out,2016-08-14,104440
113869,13911832,0,2016-08-07,2,5,2,0,0,Check-Out,2016-08-14,109168
113870,13942919,0,2016-08-08,1,5,2,2,0,Check-Out,2016-08-14,106718
113871,7929879,0,2016-08-06,2,6,2,0,0,Check-Out,2016-08-14,105470
113872,13713713,0,2016-08-08,1,5,2,0,0,Check-Out,2016-08-14,107197
113873,11649321,0,2016-08-08,1,5,2,0,0,Check-Out,2016-08-14,113036
113874,11592067,0,2016-08-08,1,5,2,0,0,Check-Out,2016-08-14,113265
113875,7853971,0,2016-08-08,1,5,2,0,0,Check-Out,2016-08-14,106798
113876,11970702,0,2016-08-06,2,6,2,0,0,Check-Out,2016-08-14,114120
113877,14873100,0,2016-08-09,0,5,2,0,0,Check-Out,2016-08-14,101173
113878,6544642,0,2016-08-08,1,5,1,0,0,Check-Out,2016-08-14,113094
113879,7988755,0,2016-08-08,1,5,2,0,0,Check-Out,2016-08-14,102194
113880,4996375,0,2016-08-11,0,3,2,0,0,Check-Out,2016-08-14,104111
113881,11492423,0,2016-08-10,0,4,1,0,0,Check-Out,2016-08-14,105692
113882,4586590,0,2016-08-12,0,2,2,0,0,Check-Out,2016-08-14,113585
113883,12581300,0,2016-08-12,0,2,1,0,0,Check-Out,2016-08-14,112869
113884,6489209,0,2016-08-12,0,2,2,2,0,Check-Out,2016-08-14,108740
113885,11986653,0,2016-08-13,0,1,2,0,0,Check-Out,2016-08-14,100528
113886,6088708,0,2016-08-13,0,1,2,0,0,Check-Out,2016-08-14,103938
113887,6151079,0,2016-08-08,1,5,2,0,0,Check-Out,2016-08-14,111302
113888,5511924,0,2016-08-11,0,3,2,0,1,Check-Out,2016-08-14,112010
113889,14843050,0,2016-08-01,3,10,2,0,0,Check-Out,2016-08-14,112844
113890,13532311,0,2016-08-12,0,2,2,2,0,Check-Out,2016-08-14,110567
113891,5078127,0,2016-08-11,0,3,2,1,0,Check-Out,2016-08-14,104599
113892,8274008,0,2016-08-04,2,8,2,0,0,Check-Out,2016-08-14,112351
113893,13188046,0,2016-08-15,3,6,2,0,0,Check-Out,2016-08-24,112197
113894,11787441,0,2016-08-12,1,2,2,0,0,Check-Out,2016-08-15,114957
113895,4947526,0,2016-08-14,1,0,3,0,0,Check-Out,2016-08-15,111659
113896,11714059,0,2016-08-14,1,0,2,0,0,Check-Out,2016-08-15,101298
113897,8649257,0,2016-08-04,3,8,2,0,0,Check-Out,2016-08-15,114460
